"","X","id","Clone.1","Clone.2","Freq.clone.1","Freq.clone.2","Rep","rand","run","day","rt_ml","algae_ml","pred_freq_clone.1","pred_freq_clone.2","treat","fact_freq_def","rt_growth","x_var","evo","eco","eco_evo","evo_eco","ln_cr","ln_rt"
"943",2471,271,"CR2","CR7",0.9,0.1,10,130,3,6,10.4,773574.660814479,NA,NA,"Treatment","0.9",0.675755437848076,NA,NA,NA,NA,NA,13.5587774676914,2.43361335540045
"944",2571,271,"CR2","CR7",0.9,0.1,10,130,3,7,10.2173913043478,2533.93665176471,0.189189189189189,0.810810810810811,"Treatment","0.9",-0.0161479864079843,479.393420604134,-0.000852595150247458,-0.0553014392603821,64.8624839636155,0.0154172325648359,7.83752936126501,2.41746536899247
"945",2671,271,"CR2","CR7",0.9,0.1,10,130,3,8,11.4,1348717.94877828,0.195091514143095,0.804908485856905,"Treatment","0.9",0.100231103618526,263123.426779124,NA,NA,NA,NA,14.114665031623,2.51769647261099
"946",1875,275,"CR1","CR7",0.6,0.4,4,126,3,0,4,385000,0.6,0.4,"Treatment","0.6",NA,231000,NA,NA,NA,NA,12.8609986132699,1.6094379124341
"947",1975,275,"CR1","CR7",0.6,0.4,4,126,3,1,3,880542.986606335,NA,NA,"Treatment","0.6",-0.22314355131421,NA,NA,NA,NA,NA,13.688294026404,1.38629436111989
"948",2075,275,"CR1","CR7",0.6,0.4,4,126,3,2,6.6,1073785.82226244,0.3102,0.6898,"Treatment","0.6",0.641853886172395,333088.362065809,0.00414519224022512,-0.0230564712390935,-5.56222001367091,-0.179784330274995,13.8867011135518,2.02814824729229
"949",2175,275,"CR1","CR7",0.6,0.4,4,126,3,3,5.6,900935.143167421,0.320119225037258,0.679880774962742,"Treatment","0.6",-0.141078598259905,288406.659839586,-0.0329354894598877,0.00331742579118782,-0.10072495795844,-9.92802598550213,13.7111885508335,1.88706964903238
"950",2275,275,"CR1","CR7",0.6,0.4,4,126,3,4,5.8,929170.437285068,0.235078534031414,0.764921465968586,"Treatment","0.6",0.0298529631496813,218428.024262302,0.204866893101583,0.0647116514443216,0.315871688512573,3.16584244922032,13.7420474641388,1.91692261218206
"951",2375,275,"CR1","CR7",0.6,0.4,4,126,3,5,9.6,1264675.71638009,0.676348547717842,0.323651452282158,"Treatment","0.6",0.44393138893596,855361.584107695,NA,NA,NA,NA,14.0503262965926,2.36085400111802
"952",2475,275,"CR1","CR7",0.6,0.4,4,126,3,6,13.2,1013514.32904977,NA,NA,"Treatment","0.6",0.292387963489193,NA,NA,NA,NA,NA,13.8289343829585,2.65324196460721
"953",2575,275,"CR1","CR7",0.6,0.4,4,126,3,7,17.4,1027269.98497738,0.758620689655172,0.241379310344828,"Treatment","0.6",0.259108700007725,779308.264465598,NA,NA,NA,NA,13.8424153413896,2.91235066461494
"954",2675,275,"CR1","CR7",0.6,0.4,4,126,3,8,24.8,785942.684524887,NA,NA,"Treatment","0.6",0.338023827312632,NA,NA,NA,NA,NA,13.5746391483007,3.25037449192757
"955",1876,276,"CR2","CR7",0.8,0.2,10,125,3,0,4,385000,0.8,0.2,"Treatment","0.8",NA,308000,NA,NA,NA,NA,12.8609986132699,1.6094379124341
"956",1976,276,"CR2","CR7",0.8,0.2,10,125,3,1,3.2,803499.245972851,NA,NA,"Treatment","0.8",-0.174353387144778,NA,NA,NA,NA,NA,13.596731525731,1.43508452528932
"957",2076,276,"CR2","CR7",0.8,0.2,10,125,3,2,3.8,587692.307511312,0.754041570438799,0.245958429561201,"Treatment","0.8",0.133531392624523,443144.430490631,0.0142427544550119,0.0417025288867086,2.92798201488574,0.341532152491389,13.2839588033732,1.56861591791385
"958",2176,276,"CR2","CR7",0.8,0.2,10,125,3,3,5,749502.262262443,0.819054146675805,0.180945853324195,"Treatment","0.8",0.22314355131421,613882.935848951,-0.00421742459268577,-0.00326818212966438,0.774923666763919,1.29044968283909,13.5271646148824,1.79175946922805
"959",2276,276,"CR2","CR7",0.8,0.2,10,125,3,4,4.2,737194.570316742,0.801739130434783,0.198260869565217,"Treatment","0.8",-0.143100843640673,591037.733766988,-0.00580197443476912,0.0800338688395761,-13.7942470687155,-0.0724939893434227,13.5106071394723,1.64865862558738
"960",2376,276,"CR2","CR7",0.8,0.2,10,125,3,5,6,1045671.19167421,0.781875658587987,0.218124341412013,"Treatment","0.8",0.297251523467932,817584.851656758,-0.104536110095045,-0.0287089333916225,0.274631736014667,3.64123977261897,13.8601695258854,1.94591014905531
"961",2476,276,"CR2","CR7",0.8,0.2,10,125,3,6,11.2,903951.734660633,0.4546,0.5454,"Treatment","0.8",0.555525802683898,410936.458576724,0.131470508333789,0.0988120892950988,0.751591292582711,1.33051035831413,13.7145312470868,2.50143595173921
"962",2576,276,"CR2","CR7",0.8,0.2,10,125,3,7,17.8,1382564.10244344,0.805555555555556,0.194444444444444,"Treatment","0.8",0.432420918096693,1113732.19363499,-0.196820356446498,-0.0559851290104276,0.284447859058959,3.51558279717172,14.1394503783514,2.9338568698359
"963",2676,276,"CR2","CR7",0.8,0.2,10,125,3,8,17.4,1078250.37719457,0.317365269461078,0.682634730538922,"Treatment","0.8",-0.0215062052209638,342199.221504864,NA,NA,NA,NA,13.8908502643311,2.91235066461494
"964",1879,279,"CR2","CR7",0.9,0.1,4,122,3,0,4,385000,0.9,0.1,"Treatment","0.9",NA,346500,NA,NA,NA,NA,12.8609986132699,1.6094379124341
"965",1979,279,"CR2","CR7",0.9,0.1,4,122,3,1,4.6,732247.360723982,NA,NA,"Treatment","0.9",0.113328685307003,NA,NA,NA,NA,NA,13.5038736603461,1.7227665977411
"966",2079,279,"CR2","CR7",0.9,0.1,4,122,3,2,5.4,504555.052778281,0.601063829787234,0.398936170212766,"Treatment","0.9",0.133531392624523,303269.792361414,0.117965947225706,0.120507518068364,1.02154495345844,0.978909441639845,13.1314322362678,1.85629799036563
"967",2179,279,"CR2","CR7",0.9,0.1,4,122,3,3,4.4,764826.546244344,0.9029374201788,0.0970625798212005,"Treatment","0.9",-0.169899036795397,690590.50855013,0.00399991430475155,-0.0641864574946587,-16.0469581606813,-0.0623171064563643,13.5474043501645,1.68639895357023
"968",2279,279,"CR2","CR7",0.9,0.1,4,122,3,4,3.4,649954.751131222,0.912121212121212,0.0878787878787879,"Treatment","0.9",-0.204794412646013,592837.515425751,-0.0509107737995014,0.242663245306428,-4.7664418981745,-0.209800102752326,13.3846580258044,1.48160454092422
"969",2379,279,"CR2","CR7",0.9,0.1,4,122,3,5,6,1105580.69375566,0.817919075144509,0.182080924855491,"Treatment","0.9",0.464305608131098,904275.538534254,-0.0998262505017498,-0.0147483530968822,0.147740228875206,6.76863713839703,13.9158812696105,1.94591014905531
"970",2479,279,"CR2","CR7",0.9,0.1,4,122,3,6,10.6,1073363.49936652,0.669099756690998,0.330900243309002,"Treatment","0.9",0.505094949057006,718187.256267137,-0.144848559697893,0.107100115980462,-0.739393724064895,-1.35245941026169,13.8863077334574,2.45100509811232
"971",2579,279,"CR2","CR7",0.9,0.1,4,122,3,7,15.6,1376892.91113122,0.477072310405644,0.522927689594356,"Treatment","0.9",0.358397597250179,656877.482294524,NA,NA,NA,NA,14.1353400049925,2.8094026953625
"972",2679,279,"CR2","CR7",0.9,0.1,4,122,3,8,19.6,1198250.37719457,NA,NA,"Treatment","0.9",0.215888380433038,NA,NA,NA,NA,NA,13.9963730318097,3.02529107579554
"973",1880,280,"CR1","CR6",0.9,0.1,7,121,3,0,4,385000,0.9,0.1,"Treatment","0.9",NA,346500,NA,NA,NA,NA,12.8609986132699,1.6094379124341
"974",1980,280,"CR1","CR6",0.9,0.1,7,121,3,1,3.6,753966.817737556,NA,NA,"Treatment","0.9",-0.0833816089390511,NA,NA,NA,NA,NA,13.5331036377161,1.52605630349505
"975",2080,280,"CR1","CR6",0.9,0.1,7,121,3,2,2.8,785339.366334842,0.347328244274809,0.652671755725191,"Treatment","0.9",-0.191055236762709,272770.543268972,0.115409038412323,0.00829480802182107,0.071873123075388,13.9134068092616,13.5738712171462,1.33500106673234
"976",2180,280,"CR1","CR6",0.9,0.1,7,121,3,3,3.2,824193.061900452,0.698630136986301,0.301369863013699,"Treatment","0.9",0.100083458556983,575806.111738672,-0.0299872605311698,0.0212814809321305,-0.709684064338247,-1.40907771535276,13.6221600798709,1.43508452528932
"977",2280,280,"CR1","CR6",0.9,0.1,7,121,3,4,6.4,903650.075294118,0.6136,0.3864,"Treatment","0.9",0.566395474920802,554479.686200471,0.156004863382485,0.122966796356713,0.788224121290561,1.26867469922476,13.714197479586,2.00148000021012
"978",2380,280,"CR1","CR6",0.9,0.1,7,121,3,5,7.8,1285852.18696833,0.962686567164179,0.0373134328358209,"Treatment","0.9",0.173271721274037,1237872.62775309,-0.00324493677262341,-0.013564915820176,4.18033286029462,0.239215400643843,14.0669322370245,2.17475172148416
"979",2480,280,"CR1","CR6",0.9,0.1,7,121,3,6,18.6,1251221.71927602,0.956420233463035,0.043579766536965,"Treatment","0.9",0.800777844752311,1196693.76886399,-0.149030691579371,0.092361011000344,-0.619744899668228,-1.61356713146867,14.0396310073789,2.97552956623647
"980",2580,280,"CR1","CR6",0.9,0.1,7,121,3,7,23.4,1525490.1958371,0.693462897526502,0.306537102473498,"Treatment","0.9",0.219053566062684,1057870.85135347,-0.0670374739449114,-0.0903727074651779,1.34809237501166,0.741788929702499,14.2378263562661,3.19458313229916
"981",2680,280,"CR1","CR6",0.9,0.1,7,121,3,8,39.4,1175565.61085973,0.571865443425077,0.428134556574924,"Treatment","0.9",0.504246652667948,672265.349329571,NA,NA,NA,NA,13.977259960683,3.6988297849671
"982",1882,282,"CR1","CR6",0.8,0.2,1,119,3,0,4,385000,0.8,0.2,"Treatment","0.8",NA,308000,NA,NA,NA,NA,12.8609986132699,1.6094379124341
"983",1982,282,"CR1","CR6",0.8,0.2,1,119,3,1,3,999034.690859728,NA,NA,"Treatment","0.8",-0.22314355131421,NA,NA,NA,NA,NA,13.8145447826131,1.38629436111989
"984",2082,282,"CR1","CR6",0.8,0.2,1,119,3,2,6.4,807360.482714932,NA,NA,"Treatment","0.8",0.615185639090234,NA,NA,NA,NA,NA,13.6015255423277,2.00148000021012
"985",2182,282,"CR1","CR6",0.8,0.2,1,119,3,3,4.2,953665.158190045,0.516425755584757,0.483574244415243,"Treatment","0.8",-0.352821374622743,492497.249893151,0.0185717484289499,-0.00816760125409959,-0.439786339199374,-2.27383142873535,13.7680679015978,1.64865862558738
"986",2282,282,"CR1","CR6",0.8,0.2,1,119,3,4,7.6,905399.698099547,0.581224114127934,0.418775885872066,"Treatment","0.8",0.50310357767208,526240.137459608,0.130220416877622,0.111087772267561,0.8530749242798,1.17222997832721,13.7161317805397,2.15176220325946
"987",2382,282,"CR1","CR6",0.8,0.2,1,119,3,5,6.8,1375505.27891403,0.951544518473652,0.0484554815263477,"Treatment","0.8",-0.0976384695639156,1308854.50828222,0.00546795893904825,-0.04068193566306,-7.44005873426347,-0.134407541084956,14.134331697154,2.05412373369555
"988",2482,282,"CR1","CR6",0.8,0.2,1,119,3,6,19.4,1237828.05447964,0.965116279069767,0.0348837209302326,"Treatment","0.8",0.961411167154624,1194648.00606756,-0.0778784040366599,0.0561775804873625,-0.721349919560729,-1.3862897504847,14.0288688328226,3.01553490085017
"989",2582,282,"CR1","CR6",0.8,0.2,1,119,3,7,21.5217391304348,1446998.49176471,0.776965265082267,0.223034734917733,"Treatment","0.8",0.0989461254801633,1124267.56672761,0.0175221875089444,-0.064664785433852,-3.69045162887585,-0.27096954534657,14.1850019632943,3.11448102633033
"990",2682,282,"CR1","CR6",0.8,0.2,1,119,3,8,26,1184374.05719457,0.820158102766798,0.179841897233202,"Treatment","0.8",0.181355839673995,971373.979714914,NA,NA,NA,NA,13.9847249712164,3.29583686600433
"991",1884,284,"CR2","CR7",0.7,0.3,1,117,3,0,4,385000,0.7,0.3,"Treatment","0.7",NA,269500,NA,NA,NA,NA,12.8609986132699,1.6094379124341
"992",1984,284,"CR2","CR7",0.7,0.3,1,117,3,1,2.2,716380.090316742,NA,NA,"Treatment","0.7",-0.446287102628419,NA,NA,NA,NA,NA,13.4819661574882,1.16315080980568
"993",2084,284,"CR2","CR7",0.7,0.3,1,117,3,2,6,581598.793303167,NA,NA,"Treatment","0.7",0.782759339249632,NA,NA,NA,NA,NA,13.2735361304111,1.94591014905531
"994",2184,284,"CR2","CR7",0.7,0.3,1,117,3,3,3.2,942503.770859728,0.776351351351351,0.223648648648649,"Treatment","0.7",-0.51082562376599,731714.076160694,-0.0434904861199241,0.130801267458534,-3.00758347694371,-0.332492849380923,13.7562951992085,1.43508452528932
"995",2284,284,"CR2","CR7",0.7,0.3,1,117,3,4,6.4,685429.864072398,0.862394274560833,0.137605725439167,"Treatment","0.7",0.566395474920802,591110.790389046,0.0169785402431401,-0.194638477171889,-11.4637933759075,-0.0872311605076217,13.4378014592161,2.00148000021012
"996",2384,284,"CR2","CR7",0.7,0.3,1,117,3,5,9.4,1055625.94262443,0.830985915492958,0.169014084507042,"Treatment","0.7",0.340325805937203,877210.290349879,0.0487560281502202,0.0970422583415133,1.99036431028632,0.502420584428661,13.8696444594977,2.34180580614733
"997",2484,284,"CR2","CR7",0.7,0.3,1,117,3,6,19.2,857797.888506787,0.748917748917749,0.251082251082251,"Treatment","0.7",0.663876798259832,642420.063686901,0.0426927520002226,-0.124037250956593,-2.90534681287226,-0.344192987759484,13.6621237895403,3.00568260440716
"998",2584,284,"CR2","CR7",0.7,0.3,1,117,3,7,18.7234042553191,1137375.56579186,0.68,0.32,"Treatment","0.7",-0.0238766405513653,773415.384738465,-0.0577800175693919,-0.0370891211320108,0.641902212775688,1.55786968808822,13.944234031113,2.98180596385579
"999",2684,284,"CR2","CR7",0.7,0.3,1,117,3,8,27.8,1220392.15710407,0.758928571428571,0.241071428571429,"Treatment","0.7",0.378569423286106,926190.476373624,NA,NA,NA,NA,14.0146828053078,3.3603753871419
"1000",1888,288,"CR2","CR6",0.7,0.3,5,113,3,0,4,385000,0.7,0.3,"Treatment","0.7",NA,269500,NA,NA,NA,NA,12.8609986132699,1.6094379124341
"1001",1988,288,"CR2","CR6",0.7,0.3,5,113,3,1,2.8,756561.085791855,NA,NA,"Treatment","0.7",-0.27443684570176,NA,NA,NA,NA,NA,13.5365385568579,1.33500106673234
"1002",2088,288,"CR2","CR6",0.7,0.3,5,113,3,2,5.8,631734.539728507,0.630434782608696,0.369565217391304,"Treatment","0.7",0.581921545449721,398267.427220146,0.0307175210525457,0.0313821710287962,1.02163748744938,0.978820777707168,13.3562245528157,1.91692261218206
"1003",2188,288,"CR2","CR6",0.7,0.3,5,113,3,3,4,827631.975746606,0.821162444113264,0.178837555886736,"Treatment","0.7",-0.307484699747961,679620.296030373,0.00200290170406278,-0.0412677021825623,-20.6039577972563,-0.0485343646031522,13.6263238608237,1.6094379124341
"1004",2288,288,"CR2","CR6",0.7,0.3,5,113,3,4,6.8,601689.291040724,0.833860045146727,0.166139954853273,"Treatment","0.7",0.444685821261446,501724.65939152,0.0179653180445319,0.0908860678046175,5.05897349433681,0.197668558872553,13.3074964632118,2.05412373369555
"1005",2388,288,"CR2","CR6",0.7,0.3,5,113,3,5,12.2,1068235.29393665,0.93134328358209,0.0686567164179104,"Treatment","0.7",0.526093095896779,994893.766293239,NA,NA,NA,NA,13.8815185869118,2.58021682959233
"1006",2488,288,"CR2","CR6",0.7,0.3,5,113,3,6,19.2,1049110.10552036,NA,NA,"Treatment","0.7",0.425465774814834,NA,NA,NA,NA,NA,13.8634528442348,3.00568260440716
"1007",2588,288,"CR2","CR6",0.7,0.3,5,113,3,7,18.695652173913,1264494.72108597,0.125423728813559,0.874576271186441,"Treatment","0.7",-0.0252846948532772,158597.642983664,0.0863561193390242,-0.0126166962106266,-0.146100777885756,-6.84459052491803,14.0501831703788,2.98039790955388
"1008",2688,288,"CR2","CR6",0.7,0.3,5,113,3,8,31.2,1069441.93085973,0.460694698354662,0.539305301645338,"Treatment","0.7",0.491568542996481,492686.227745251,NA,NA,NA,NA,13.8826475104342,3.47196645255036
"1009",1890,290,"CR1","CR6",0.6,0.4,2,111,3,0,4,385000,0.6,0.4,"Treatment","0.6",NA,231000,NA,NA,NA,NA,12.8609986132699,1.6094379124341
"1010",1990,290,"CR1","CR6",0.6,0.4,2,111,3,1,4.2,678733.031674208,NA,NA,"Treatment","0.6",0.0392207131532814,NA,NA,NA,NA,NA,13.4279831505428,1.64865862558738
"1011",2090,290,"CR1","CR6",0.6,0.4,2,111,3,2,5.2,644042.232217194,0.593131188118812,0.406868811881188,"Treatment","0.6",0.175890666463664,382001.534393676,-0.0300751593729466,0.0314041415959317,-1.04418870093106,-0.957681307131882,13.3755195809134,1.82454929205105
"1012",2190,290,"CR1","CR6",0.6,0.4,2,111,3,3,5.8,924162.895927602,0.419845485272815,0.580154514727185,"Treatment","0.6",0.0923733201310151,388005.619511854,-0.0186993181765663,0.00562001304060247,-0.300546414983483,-3.3272730937581,13.7366436293797,1.91692261218206
"1013",2290,290,"CR1","CR6",0.6,0.4,2,111,3,4,8.4,991734.539728507,0.331657142857143,0.668342857142857,"Treatment","0.6",0.323787077093897,328915.8439191,0.146864361416929,0.0488059157513019,0.332319667483851,3.00915082026735,13.8072107493753,2.24070968927596
"1014",2390,290,"CR1","CR6",0.6,0.4,2,111,3,5,13.2,1350286.57628959,0.898265895953757,0.101734104046243,"Treatment","0.6",0.412532275331257,1212916.3812451,0.0111617639632933,-0.0696588978530911,-6.24085028873324,-0.160234576016881,14.1158274066197,2.65324196460721
"1015",2490,290,"CR1","CR6",0.6,0.4,2,111,3,6,24.2,1008084.46479638,0.941029900332226,0.0589700996677741,"Treatment","0.6",0.573602029910163,948637.623433803,-0.0160111390185536,0.0287835798200193,-1.79772218495293,-0.556259475668752,13.8235625185437,3.22684399451738
"1016",2590,290,"CR1","CR6",0.6,0.4,2,111,3,7,27.3913043478261,1151372.54877828,0.874035989717224,0.125964010282776,"Treatment","0.6",0.119238918829904,1006341.04520467,NA,NA,NA,NA,13.9564653093366,3.34608291334728
"1017",2690,290,"CR1","CR6",0.6,0.4,2,111,3,8,32,850196.078552036,NA,NA,"Treatment","0.6",0.150424648119198,NA,NA,NA,NA,NA,13.6532222825133,3.49650756146648
"1018",1892,292,"CR2","CR6",0.6,0.4,10,109,3,0,4,385000,0.6,0.4,"Treatment","0.6",NA,231000,NA,NA,NA,NA,12.8609986132699,1.6094379124341
"1019",1992,292,"CR2","CR6",0.6,0.4,10,109,3,1,3.2,487300.15080543,NA,NA,"Treatment","0.6",-0.174353387144778,NA,NA,NA,NA,NA,13.096635538303,1.43508452528932
"1020",2092,292,"CR2","CR6",0.6,0.4,10,109,3,2,4.6,534539.969809955,0.414908579465541,0.585091420534459,"Treatment","0.6",0.287682072451781,221785.219541402,0.0555782057208898,0.024700013324752,0.44441904887671,2.25012857240829,13.1891617864642,1.7227665977411
"1021",2192,292,"CR2","CR6",0.6,0.4,10,109,3,3,3.6,723378.582081448,0.838192419825073,0.161807580174927,"Treatment","0.6",-0.196710294246054,606330.444164479,0.00313361220737357,0.0191040214890125,6.09648553323211,0.164028930200682,13.491687990765,1.52605630349505
"1022",2292,292,"CR2","CR6",0.6,0.4,10,109,3,4,7.4,831312.21719457,0.857502359232463,0.142497640767537,"Treatment","0.6",0.602175402354219,712852.187503113,0.00728034570251543,0.0667506380372701,9.16860830031836,0.109067806939171,13.6307607159041,2.12823170584927
"1023",2392,292,"CR2","CR6",0.6,0.4,10,109,3,5,7.4,1196862.74497738,0.891891891891892,0.108108108108108,"Treatment","0.6",0,1067472.1779528,-0.0037739316188814,0.00399892840278432,-1.05961867003028,-0.943735730865733,13.9952143121153,2.12823170584927
"1024",2492,292,"CR2","CR6",0.6,0.4,10,109,3,6,11.4,1218521.87022624,0.876923076923077,0.123076923076923,"Treatment","0.6",0.389464766761723,1068549.94773686,NA,NA,NA,NA,14.0131491003691,2.51769647261099
"1025",2592,292,"CR2","CR6",0.6,0.4,10,109,3,7,14.8936170212766,1532187.02877828,NA,NA,"Treatment","0.6",0.248221110811768,NA,NA,NA,NA,NA,14.2422067032793,2.76591758342276
"1026",2692,292,"CR2","CR6",0.6,0.4,10,109,3,8,30.4,1265942.68452489,0.848249027237354,0.151750972762646,"Treatment","0.6",0.680890309491449,1073834.65068648,NA,NA,NA,NA,14.0513276077743,3.44680789291421
"1027",1893,293,"CR2","CR7",0.6,0.4,2,108,3,0,4,385000,0.6,0.4,"Treatment","0.6",NA,231000,NA,NA,NA,NA,12.8609986132699,1.6094379124341
"1028",1993,293,"CR2","CR7",0.6,0.4,2,108,3,1,1.4,475957.767746606,NA,NA,"Treatment","0.6",-0.7339691750802,NA,NA,NA,NA,NA,13.073084406056,0.8754687373539
"1029",2093,293,"CR2","CR7",0.6,0.4,2,108,3,2,3.2,615565.611040724,0.455169455169455,0.544830544830545,"Treatment","0.6",0.559615787935423,280186.663798459,-0.121463535980562,-0.0639858813335385,0.5267908662216,1.89828651960594,13.3302968168795,1.43508452528932
"1030",2193,293,"CR2","CR7",0.6,0.4,2,108,3,3,3.4,816591.251945701,0.78584229390681,0.21415770609319,"Treatment","0.6",0.0465200156348928,641711.942613243,-0.0368629318307266,0.0384878226136504,-1.04407926071603,-0.95778169112774,13.6128939450325,1.48160454092422
"1031",2293,293,"CR2","CR7",0.6,0.4,2,108,3,4,6.4,726455.505339367,0.878986099754702,0.121013900245298,"Treatment","0.6",0.519875459285909,638544.291283581,0.0960871863578476,-0.0763572176288406,-0.794665974966436,-1.25839035708335,13.4959325148855,2.00148000021012
"1032",2393,293,"CR2","CR7",0.6,0.4,2,108,3,5,11,920965.309140271,0.651578947368421,0.348421052631579,"Treatment","0.6",0.483426649577876,600081.60669245,-0.0808790520270837,0.00410939548295802,-0.0508091450129995,-19.6814963082758,13.7331776480137,2.484906649788
"1033",2493,293,"CR2","CR7",0.6,0.4,2,108,3,6,9,910105.580633484,0.823795180722892,0.176204819277108,"Treatment","0.6",-0.182321556793954,749740.591274873,0.287208721930561,-0.0660844563133548,-0.230092094241247,-4.34608587182278,13.7213158944371,2.30258509299405
"1034",2593,293,"CR2","CR7",0.6,0.4,2,108,3,7,14.2553191489362,1143831.07113122,0.27859778597786,0.72140221402214,"Treatment","0.6",0.422343145895518,318668.803949842,-0.284369047441195,0.0647583427725306,-0.227726411700704,-4.39123416792902,13.9498937749232,2.72492823888956
"1035",2693,293,"CR2","CR7",0.6,0.4,2,108,3,8,30.6,913484.162714932,0.817518248175182,0.182481751824818,"Treatment","0.6",0.728228881703302,746789.972438484,NA,NA,NA,NA,13.7250213177204,3.45315712059287
